brand,model,year,age_years,mileage_km,fuel_type,transmission,region,accident_history,owners_count,engine_cc,price_krw,export_demand_index
Kia,Carnival,2017,9,128480,Бензин,Автомат,Инчхон,0,1,1998,6300000,1.078
Kia,Carnival,2022,4,71915,Бензин,Автомат,Инчхон,0,2,2199,24600000,1.395
Hyundai,Sonata,2017,9,193211,Дизель,Автомат,Инчхон,1,3,1600,4000000,0.616
Renault Korea,QM6,2024,2,24482,Дизель,Автомат,Сеул,0,3,1998,20500000,1.129
Hyundai,Tucson,2023,3,56367,Бензин,Автомат,Сеул,0,1,2199,24500000,1.195
Kia,Carnival,2020,6,92082,Гибрид,Автомат,Кёнгидо (Ансан),0,2,2497,8800000,1.262
Hyundai,Sonata,2017,9,150860,Бензин,Автомат,Ульсан,0,1,2497,4000000,0.821
Hyundai,Avante,2017,9,179948,Бензин,Автомат,Тэгу,0,3,2497,3000000,0.718
Chevrolet,Trailblazer,2023,3,41141,Дизель,Автомат,Пусан,0,3,2497,17500000,1.129
Chevrolet,Trailblazer,2017,9,184675,Гибрид,Автомат,Ульсан,0,3,1600,4200000,0.789
Chevrolet,Trailblazer,2016,10,202368,Бензин,Автомат,Ульсан,0,1,1998,4200000,0.872
Kia,K5,2026,0,1234,Бензин,Автомат,Тэгу,1,1,2999,25300000,0.616
Chevrolet,Trailblazer,2020,6,102573,Дизель,Автомат,Кёнгидо (Ансан),0,2,1998,7700000,1.129
Kia,Carnival,2023,3,37119,Бензин,Автомат,Инчхон,0,3,1600,26100000,1.395
Hyundai,Avante,2018,8,134023,Бензин,Автомат,Сеул,0,1,1998,3000000,0.718
Kia,Sportage,2025,1,15234,LPG,Автомат,Ульсан,0,3,2999,23200000,0.882
Hyundai,Avante,2026,0,500,Бензин,Автомат,Ульсан,0,2,1998,20000000,0.718
Kia,Sorento,2017,9,70228,Бензин,Автомат,Инчхон,0,2,1600,5600000,1.026
Hyundai,Tucson,2025,1,18923,Дизель,Автомат,Тэгу,0,1,1998,28400000,0.924
Kia,Sportage,2020,6,91254,Бензин,Автомат,Пусан,1,3,1998,6000000,0.946
Genesis,G80,2017,9,113217,Бензин,Автомат,Сеул,0,2,1998,8200000,1.129
Hyundai,Sonata,2019,7,105916,Бензин,Автомат,Кёнгидо (Ансан),0,1,1998,4200000,0.821
Kia,Carnival,2026,0,7001,Дизель,Автомат,Инчхон,0,2,2199,37500000,1.078
Renault Korea,QM6,2026,0,500,Дизель,Автомат,Кёнгидо (Ансан),0,3,2199,23600000,0.872
Kia,Sportage,2017,9,106784,Бензин,Автомат,Ульсан,0,3,2999,4600000,0.975
Kia,Sportage,2024,2,33108,Бензин,Автомат,Кёнгидо (Ансан),0,2,2199,22400000,1.262
Kia,Carnival,2021,5,104944,Дизель,Автомат,Сеул,0,2,2999,19400000,1.395
Hyundai,Santa Fe,2026,0,1716,Бензин,Автомат,Кёнгидо (Ансан),1,1,1600,37900000,0.77
Ssangyong,Torres,2021,5,66104,Гибрид,Автомат,Пусан,0,1,1998,12100000,1.082
Hyundai,Avante,2025,1,11157,Бензин,Автомат,Пусан,0,2,2497,18500000,0.718
Hyundai,Tucson,2020,6,86699,Дизель,Автомат,Пусан,0,2,2999,9200000,1.195
Genesis,G80,2025,1,13897,Бензин,Автомат,Тэгу,0,3,1600,48000000,1.129
Kia,Carnival,2022,4,48255,Бензин,Автомат,Ульсан,1,2,2497,21800000,1.046
Ssangyong,Torres,2025,1,14262,Дизель,Автомат,Кёнгидо (Ансан),0,1,2497,26600000,0.924
Hyundai,Santa Fe,2025,1,16688,Дизель,Автомат,Тэгу,0,3,2199,30600000,1.026
Ssangyong,Torres,2019,7,99107,Бензин,Автомат,Сеул,1,1,1998,4700000,0.693
Kia,Sorento,2019,7,125308,Бензин,Автомат,Тэгу,0,2,1998,9800000,1.026
Hyundai,Avante,2017,9,135141,Бензин,Автомат,Пусан,1,2,2199,3000000,0.539
Kia,K5,2018,8,128046,Бензин,Автомат,Тэгу,0,3,2497,3900000,0.821
Hyundai,Avante,2018,8,140525,Бензин,Автомат,Тэгу,1,1,2497,3000000,0.539
Kia,Sorento,2022,4,78379,Дизель,Автомат,Кёнгидо (Ансан),0,1,2999,20300000,1.328
Kia,Sportage,2016,10,105125,Бензин,Автомат,Сеул,1,3,2999,4600000,0.731
Kia,Carnival,2024,2,21140,Бензин,Автомат,Сеул,0,3,2999,32000000,1.395
Kia,Sorento,2017,9,173457,Дизель,Автомат,Пусан,0,2,2497,5600000,1.026
Chevrolet,Trailblazer,2021,5,60677,Бензин,Автомат,Инчхон,0,2,2999,10600000,1.129
Kia,Sorento,2021,5,79368,Дизель,Автомат,Кёнгидо (Ансан),0,1,2497,14300000,1.328
Hyundai,Sonata,2026,0,500,Гибрид,Автомат,Ульсан,1,1,2199,23400000,0.557
Hyundai,Sonata,2018,8,133543,LPG,Автомат,Инчхон,1,3,1600,4000000,0.557
Hyundai,Santa Fe,2022,4,85453,Дизель,Автомат,Тэгу,1,2,2199,17900000,0.996
Hyundai,Avante,2020,6,103348,Дизель,Автомат,Сеул,0,3,1600,7300000,0.93
Kia,Sorento,2025,1,15783,Гибрид,Автомат,Тэгу,0,3,1600,27000000,0.929
Ssangyong,Torres,2017,9,148570,LPG,Автомат,Пусан,0,2,2199,4500000,0.836
Kia,Carnival,2017,9,124738,Гибрид,Автомат,Пусан,0,3,2999,6300000,0.975
Hyundai,Avante,2022,4,50428,Гибрид,Автомат,Пусан,0,1,2199,10800000,0.841
Genesis,G80,2019,7,98977,Дизель,Автомат,Сеул,0,2,2999,12600000,1.129
Kia,K5,2018,8,152122,Бензин,Автомат,Ульсан,0,2,2999,3900000,0.821
Hyundai,Santa Fe,2019,7,97099,Гибрид,Автомат,Кёнгидо (Ансан),0,3,2999,7300000,0.929
Hyundai,Santa Fe,2024,2,36417,Бензин,Автомат,Тэгу,0,2,1600,27100000,1.328
Hyundai,Santa Fe,2020,6,60697,Дизель,Автомат,Сеул,0,2,1600,10700000,1.328
Kia,Sorento,2023,3,47551,Бензин,Автомат,Тэгу,1,1,1600,19200000,0.996
Hyundai,Sonata,2019,7,120206,Дизель,Автомат,Ульсан,0,1,2999,7000000,0.821
Kia,K5,2023,3,43158,Бензин,Автомат,Пусан,0,1,1998,19200000,1.063
Kia,Sorento,2023,3,55350,Бензин,Автомат,Ульсан,0,1,2497,28400000,1.328
Hyundai,Avante,2018,8,151923,Бензин,Автомат,Сеул,0,3,2999,3200000,0.718
Ssangyong,Torres,2016,10,154930,Бензин,Механика,Сеул,1,3,1600,4500000,0.542
Renault Korea,QM6,2024,2,37025,Бензин,Автомат,Кёнгидо (Ансан),0,2,1998,20500000,1.129
Hyundai,Santa Fe,2020,6,94934,Гибрид,Автомат,Ульсан,0,2,1998,14700000,1.202
Hyundai,Tucson,2021,5,81710,Бензин,Автомат,Ульсан,0,2,2199,12500000,1.195
Ssangyong,Torres,2020,6,77791,Бензин,Автомат,Инчхон,0,3,2199,8700000,1.195
Hyundai,Tucson,2024,2,25160,Дизель,Автомат,Ульсан,0,1,2497,26200000,1.195
Hyundai,Tucson,2020,6,91455,Бензин,Автомат,Сеул,0,3,2999,11700000,1.195
Kia,Sorento,2025,1,6979,Дизель,Автомат,Кёнгидо (Ансан),0,3,1600,32300000,1.026
Hyundai,Tucson,2023,3,37579,Бензин,Автомат,Инчхон,0,2,2199,21100000,1.195
Hyundai,Tucson,2023,3,46848,Гибрид,Автомат,Ульсан,1,3,1998,19300000,0.811
Chevrolet,Trailblazer,2023,3,35782,Бензин,Автомат,Пусан,0,3,1998,16900000,1.129
Hyundai,Sonata,2024,2,25147,Гибрид,Автомат,Инчхон,0,3,1600,22400000,0.961
Chevrolet,Trailblazer,2023,3,66533,Бензин,Автомат,Кёнгидо (Ансан),0,3,2999,18500000,1.129
Kia,Sportage,2025,1,9189,Бензин,Автомат,Инчхон,0,1,1998,28900000,0.975
Genesis,G80,2018,8,93065,Дизель,Автомат,Инчхон,0,1,2199,8200000,1.129
Kia,Sportage,2024,2,25877,Бензин,Автомат,Инчхон,1,3,1600,23600000,0.946
Genesis,G80,2021,5,77888,Дизель,Автомат,Пусан,0,3,1998,23800000,1.461
Kia,Sorento,2024,2,21501,Дизель,Механика,Тэгу,0,3,1998,27700000,1.04
Kia,Sorento,2025,1,10858,Гибрид,Автомат,Ульсан,0,1,2999,35400000,0.929
Hyundai,Tucson,2018,8,107020,Бензин,Автомат,Пусан,1,1,2199,4800000,0.693
Kia,K5,2018,8,108599,Гибрид,Автомат,Сеул,0,2,1998,3900000,0.743
Kia,Sportage,2022,4,70843,Дизель,Автомат,Тэгу,0,1,1600,19000000,1.262
Hyundai,Santa Fe,2016,10,217863,Бензин,Автомат,Сеул,0,1,1600,5700000,1.026
Kia,Carnival,2017,9,158485,Дизель,Автомат,Сеул,0,3,2199,6300000,1.078
Chevrolet,Trailblazer,2023,3,23542,Дизель,Механика,Кёнгидо (Ансан),0,1,1998,18900000,0.884
Hyundai,Tucson,2021,5,59855,Бензин,Автомат,Ульсан,0,1,2199,15800000,1.195
Kia,Sportage,2020,6,107953,Гибрид,Автомат,Тэгу,0,1,1998,11000000,1.142
Chevrolet,Trailblazer,2016,10,209851,Дизель,Автомат,Инчхон,0,2,2497,4200000,0.872
Kia,Carnival,2018,8,138882,Бензин,Механика,Пусан,0,3,1998,6300000,0.843
Chevrolet,Trailblazer,2022,4,49406,Дизель,Механика,Пусан,1,3,1998,11300000,0.663
Kia,Sorento,2018,8,95155,Бензин,Автомат,Ульсан,1,3,1600,5600000,0.77
Hyundai,Santa Fe,2025,1,12852,Гибрид,Автомат,Тэгу,0,3,2999,33700000,0.929
Genesis,G80,2017,9,143072,Бензин,Автомат,Инчхон,0,1,1600,8200000,1.129
Kia,Sorento,2024,2,30455,Бензин,Автомат,Инчхон,0,2,2999,28300000,1.328
Renault Korea,QM6,2022,4,58942,Дизель,Автомат,Пусан,0,3,2999,14300000,1.129
Kia,Carnival,2025,1,19368,Бензин,Автомат,Ульсан,0,3,1998,34300000,1.078
Kia,Sportage,2022,4,72420,Дизель,Автомат,Инчхон,0,1,1998,17200000,1.262
Genesis,G80,2023,3,48109,Гибрид,Автомат,Пусан,0,3,2199,35700000,1.322
Renault Korea,QM6,2022,4,53086,Дизель,Автомат,Сеул,0,1,2199,14700000,1.129
Hyundai,Sonata,2021,5,50279,Бензин,Автомат,Кёнгидо (Ансан),1,3,2999,9700000,0.797
Kia,Sorento,2017,9,98295,Бензин,Автомат,Пусан,0,1,1998,5600000,1.026
Renault Korea,QM6,2017,9,156612,Бензин,Автомат,Кёнгидо (Ансан),0,2,1998,3900000,0.872
Genesis,G80,2021,5,105151,Гибрид,Автомат,Пусан,1,3,2999,15500000,0.991
Kia,Sportage,2020,6,73275,Бензин,Автомат,Сеул,0,3,2999,10600000,1.262
Hyundai,Avante,2016,10,149033,Бензин,Автомат,Тэгу,1,2,2999,3000000,0.539
Hyundai,Tucson,2017,9,154754,Дизель,Автомат,Пусан,0,1,2199,4800000,0.924
Kia,Sportage,2021,5,66522,Бензин,Автомат,Пусан,0,2,1998,11400000,1.262
Kia,Sorento,2018,8,133285,Гибрид,Автомат,Ульсан,0,1,1998,5600000,0.929
Hyundai,Sonata,2021,5,86406,Бензин,Автомат,Кёнгидо (Ансан),1,3,2497,8300000,0.797
Kia,Carnival,2022,4,54820,Дизель,Автомат,Инчхон,0,3,2999,21100000,1.395
Hyundai,Avante,2026,0,2111,Дизель,Автомат,Пусан,0,1,1998,21600000,0.718
Kia,Carnival,2019,7,150298,Гибрид,Автомат,Пусан,0,2,1600,6300000,0.975
Hyundai,Sonata,2016,10,118371,Дизель,Автомат,Пусан,0,1,1600,4000000,0.821
Hyundai,Santa Fe,2026,0,500,Дизель,Автомат,Пусан,0,2,1600,36200000,1.026
Hyundai,Santa Fe,2026,0,500,Дизель,Механика,Кёнгидо (Ансан),0,3,2497,33100000,0.803
Kia,Carnival,2020,6,128582,Гибрид,Автомат,Ульсан,0,1,2999,17900000,1.262
Chevrolet,Trailblazer,2025,1,20574,Бензин,Автомат,Пусан,0,1,2497,24400000,0.872
Chevrolet,Trailblazer,2020,6,82344,Дизель,Автомат,Ульсан,0,2,1600,9000000,1.129
Hyundai,Tucson,2023,3,38766,Бензин,Автомат,Пусан,1,2,2497,14500000,0.897
Kia,Sorento,2019,7,130026,Дизель,Автомат,Сеул,0,1,2199,9100000,1.026
Renault Korea,QM6,2018,8,159132,Дизель,Автомат,Тэгу,0,3,1600,3900000,0.872
Hyundai,Tucson,2016,10,175297,Гибрид,Автомат,Тэгу,1,3,1998,4800000,0.627
Kia,Sportage,2018,8,102536,Бензин,Механика,Инчхон,0,3,2999,4600000,0.763
Kia,K5,2023,3,45134,Бензин,Автомат,Ульсан,0,2,1998,15900000,1.063
Genesis,G80,2018,8,119389,Гибрид,Автомат,Кёнгидо (Ансан),1,3,2497,8200000,0.766
Hyundai,Santa Fe,2026,0,500,LPG,Автомат,Сеул,1,1,1600,34600000,0.696
Kia,K5,2020,6,50085,Дизель,Автомат,Кёнгидо (Ансан),0,2,2497,7400000,1.063
Hyundai,Tucson,2021,5,81677,Бензин,Автомат,Ульсан,1,2,2199,10100000,0.897
Kia,Sportage,2024,2,27261,Гибрид,Автомат,Тэгу,1,1,2999,17900000,0.856
Renault Korea,QM6,2021,5,84963,Дизель,Автомат,Ульсан,0,3,2199,11100000,1.129
Kia,Sportage,2018,8,145267,Бензин,Автомат,Кёнгидо (Ансан),0,1,2497,7400000,0.975
Hyundai,Santa Fe,2023,3,46220,Бензин,Автомат,Кёнгидо (Ансан),0,2,2199,24600000,1.328
Kia,K5,2023,3,55413,Бензин,Автомат,Инчхон,0,2,1600,17400000,1.063
Ssangyong,Torres,2020,6,55583,Дизель,Автомат,Тэгу,0,3,1998,10500000,1.195
Hyundai,Avante,2026,0,500,Бензин,Автомат,Тэгу,1,2,1600,16100000,0.539
Kia,Sportage,2021,5,78554,Бензин,Автомат,Пусан,0,1,1998,15600000,1.262
Genesis,G80,2023,3,56105,Бензин,Автомат,Тэгу,0,1,1600,38600000,1.461
Genesis,G80,2016,10,173399,Гибрид,Автомат,Тэгу,0,1,1600,8200000,1.021
Ssangyong,Torres,2021,5,93515,Бензин,Автомат,Кёнгидо (Ансан),1,1,2999,13600000,0.897
Hyundai,Santa Fe,2018,8,107239,Бензин,Автомат,Тэгу,0,3,2999,5700000,1.026
Hyundai,Sonata,2023,3,41683,Бензин,Автомат,Сеул,0,3,2199,18000000,1.063
Ssangyong,Torres,2024,2,29685,Дизель,Автомат,Инчхон,0,3,1998,25000000,1.195
Kia,Carnival,2024,2,33462,Дизель,Автомат,Сеул,0,2,1600,33200000,1.395
Hyundai,Avante,2023,3,47744,Бензин,Автомат,Ульсан,0,1,2999,14400000,0.93
Chevrolet,Trailblazer,2021,5,63568,Дизель,Механика,Кёнгидо (Ансан),1,3,2497,10700000,0.663
Chevrolet,Trailblazer,2020,6,85040,Гибрид,Автомат,Кёнгидо (Ансан),1,1,1998,6500000,0.766
Kia,K5,2017,9,151955,Дизель,Автомат,Сеул,1,2,1600,3900000,0.616
Hyundai,Avante,2022,4,46679,LPG,Автомат,Тэгу,0,3,1600,12500000,0.841
Ssangyong,Torres,2019,7,141837,Бензин,Автомат,Инчхон,0,1,1998,7400000,0.924
Hyundai,Santa Fe,2022,4,51417,Дизель,Автомат,Тэгу,0,3,2199,19700000,1.328
Chevrolet,Trailblazer,2022,4,63126,Дизель,Автомат,Кёнгидо (Ансан),0,1,2199,14900000,1.129
Renault Korea,QM6,2023,3,46117,Гибрид,Автомат,Сеул,0,1,2999,15800000,1.021
Genesis,G80,2018,8,120216,Гибрид,Автомат,Инчхон,1,1,2999,8200000,0.766
Hyundai,Tucson,2017,9,145350,LPG,Автомат,Пусан,0,3,2199,4800000,0.836
Kia,Sorento,2017,9,149774,Дизель,Автомат,Инчхон,0,3,1998,5600000,1.026
Genesis,G80,2016,10,121252,Бензин,Автомат,Сеул,0,1,2199,8200000,1.129
Renault Korea,QM6,2018,8,108535,Бензин,Автомат,Тэгу,1,2,1600,3900000,0.654
Kia,Sorento,2016,10,90252,Дизель,Автомат,Пусан,0,1,1998,5600000,1.026
Kia,Carnival,2022,4,53391,Гибрид,Автомат,Тэгу,0,2,2199,23000000,1.262
Hyundai,Tucson,2018,8,171951,Бензин,Автомат,Инчхон,0,2,1998,5200000,0.924
Genesis,G80,2026,0,500,Гибрид,Автомат,Сеул,1,2,1600,58400000,0.766
Renault Korea,QM6,2020,6,79847,Гибрид,Автомат,Пусан,0,3,2999,7700000,1.021
Renault Korea,QM6,2023,3,54319,Гибрид,Автомат,Инчхон,1,2,1998,16100000,0.766
Hyundai,Sonata,2026,0,2041,Гибрид,Автомат,Кёнгидо (Ансан),1,3,2199,25500000,0.557
Chevrolet,Trailblazer,2017,9,146182,Гибрид,Автомат,Пусан,1,3,2497,4200000,0.592
Kia,Carnival,2018,8,161703,LPG,Автомат,Сеул,1,3,2497,6300000,0.731
Kia,K5,2024,2,33523,Бензин,Автомат,Пусан,1,3,2199,17400000,0.797
Ssangyong,Torres,2025,1,9909,Бензин,Автомат,Сеул,0,3,2497,25200000,0.924
Hyundai,Santa Fe,2023,3,53152,Бензин,Автомат,Тэгу,0,3,2497,22800000,1.328
Hyundai,Tucson,2023,3,49849,Гибрид,Автомат,Пусан,0,3,1600,21300000,1.082
Hyundai,Avante,2026,0,500,Гибрид,Автомат,Сеул,0,3,2199,19700000,0.65
Kia,Sorento,2025,1,3955,Бензин,Автомат,Кёнгидо (Ансан),0,3,2999,29500000,1.026
Ssangyong,Torres,2024,2,26394,Бензин,Автомат,Сеул,1,2,1600,19400000,0.897
Kia,Carnival,2022,4,65862,Гибрид,Автомат,Сеул,0,2,2199,20300000,1.262
Hyundai,Santa Fe,2025,1,9463,LPG,Автомат,Ульсан,1,2,1600,26400000,0.696
Kia,Carnival,2018,8,92885,Дизель,Автомат,Ульсан,0,1,1600,6300000,1.078
Renault Korea,QM6,2016,10,153272,Дизель,Автомат,Пусан,1,3,1998,3900000,0.654
Ssangyong,Torres,2016,10,130998,Дизель,Автомат,Сеул,0,1,2199,4500000,0.924
Hyundai,Santa Fe,2017,9,148946,Дизель,Автомат,Ульсан,0,1,2497,5700000,1.026
Hyundai,Avante,2019,7,111238,Дизель,Автомат,Сеул,0,1,2497,5300000,0.718
Ssangyong,Torres,2023,3,44756,Бензин,Автомат,Ульсан,0,1,2999,18300000,1.195
Ssangyong,Torres,2017,9,142632,Бензин,Механика,Инчхон,0,1,2199,4500000,0.723
Hyundai,Sonata,2016,10,149611,Гибрид,Автомат,Ульсан,0,3,2999,4000000,0.743
Hyundai,Tucson,2021,5,65314,Бензин,Автомат,Кёнгидо (Ансан),0,2,1998,13200000,1.195
Ssangyong,Torres,2025,1,11063,Бензин,Механика,Сеул,0,3,2497,27000000,0.723
Kia,Carnival,2024,2,35179,Гибрид,Автомат,Сеул,1,3,2497,25200000,0.946
Kia,Sorento,2025,1,16617,Бензин,Автомат,Кёнгидо (Ансан),0,3,1600,32100000,1.026
Renault Korea,QM6,2024,2,33030,Бензин,Автомат,Инчхон,0,2,1600,21100000,1.129
Hyundai,Tucson,2020,6,83873,Гибрид,Автомат,Ульсан,0,2,2199,7000000,1.082
Kia,Sorento,2021,5,58639,Дизель,Автомат,Пусан,0,2,2199,12400000,1.328
Chevrolet,Trailblazer,2019,7,77888,Бензин,Автомат,Кёнгидо (Ансан),0,3,1998,7500000,0.872
Hyundai,Avante,2017,9,158193,Дизель,Автомат,Инчхон,0,2,1600,3000000,0.718
Hyundai,Avante,2026,0,5117,Гибрид,Автомат,Пусан,0,2,1600,21400000,0.65
Hyundai,Avante,2017,9,136594,Гибрид,Автомат,Ульсан,0,3,2497,3000000,0.65
Kia,Carnival,2018,8,89302,Бензин,Автомат,Кёнгидо (Ансан),0,1,1998,6400000,1.078
Hyundai,Santa Fe,2018,8,83318,Гибрид,Автомат,Инчхон,0,3,2497,5700000,0.929
Ssangyong,Torres,2017,9,124349,Бензин,Автомат,Тэгу,0,3,1600,4500000,0.924
Kia,Sportage,2022,4,64636,Бензин,Автомат,Сеул,0,3,1600,15700000,1.262
Hyundai,Tucson,2020,6,133194,Дизель,Механика,Кёнгидо (Ансан),0,2,1998,10200000,0.936
Kia,Sorento,2020,6,94375,Бензин,Автомат,Пусан,0,2,2497,11200000,1.328
Hyundai,Santa Fe,2019,7,106892,Дизель,Автомат,Ульсан,0,3,2999,10700000,1.026
Hyundai,Sonata,2017,9,146438,Дизель,Автомат,Сеул,0,1,2999,4000000,0.821
